d1_1,d1_2,d1_3
2000,90,1
1.30666666666667,3.805e-13,1.0077968456205e-16
100000000,0,3.2935614103334e-17
1.10362862645663,2.61762159245771e-13,6.51085874399201e-17
0.995427072803053,2.59618063837815e-13,6.56462966473797e-17
0.776161725351734,2.46171101001356e-13,6.92321899865155e-17
0.98112578428846,2.60138965050164e-13,6.55148467682612e-17
0.669272706895678,2.41179770432195e-13,7.06649832329407e-17
1.07457822928297,2.61316867509949e-13,6.52195344147338e-17
0.826067578435443,2.51805652482354e-13,6.76830097565418e-17
1.38081133642715,2.77501838806184e-13,6.14156810889419e-17
0.807995007742386,2.50552544156513e-13,6.80215181653445e-17
0.828992483345646,2.52922423786135e-13,6.73841574763916e-17
0.788713431464031,2.47192495008425e-13,6.8946124084935e-17
0.9384384909914,2.58687882050485e-13,6.58823455456236e-17
0.861298219044057,2.49205852326865e-13,6.83891019194909e-17
1.13610433351437,2.64452062873543e-13,6.44463281871438e-17
0.651460586620472,2.3716418095122e-13,7.18614605517559e-17
1.06266588285105,2.61241662285823e-13,6.52383095582546e-17
1.01899183422953,2.60120048360285e-13,6.55196111993252e-17
0.642231978062937,2.38449074868087e-13,7.14742317333121e-17
1.6803631863766,2.87280147547922e-13,5.93252425522114e-17
2.30044579760306,3.02076515184846e-13,5.64193625687408e-17
0.903032983545244,2.56182057616805e-13,6.65267684718508e-17
0.910198406711182,2.57202669637968e-13,6.62627820220717e-17
0.725112120777016,2.4566669661625e-13,6.93743379483707e-17
0.906929929333426,2.49374226811909e-13,6.83429264186561e-17
1.07733765978366,2.62674422156145e-13,6.48824666437621e-17
0.723683788314193,2.44914299504259e-13,6.95874616884882e-17
0.667414424690776,2.41814125392633e-13,7.04796066236534e-17
0.456918653555557,2.23148518653775e-13,7.63749835156133e-17
1.19267954008323,2.69259635301372e-13,6.32956529657334e-17
0.6344562898437,2.38832822182418e-13,7.13593897102566e-17
1.02233671881376,2.62745725257339e-13,6.48648590458449e-17
0.73998452299038,2.4550051918468e-13,6.94212969093351e-17
0.944465440206548,2.5474749155089e-13,6.69014023649806e-17
0.716163381336512,2.45888206106839e-13,6.93118417656452e-17
0.970009068661684,2.60193146837697e-13,6.55012041664056e-17
0.690947200648464,2.42448345093117e-13,7.02952392897131e-17
0.716690279360888,2.44824411069802e-13,6.96130110524658e-17
1.133441188784,2.66396080014832e-13,6.39760331036653e-17
0.704951727222438,2.45001223457191e-13,6.95627727618001e-17
0.762858956567434,2.48047966508085e-13,6.87083416713278e-17
0.671644207347378,2.41902786516389e-13,7.04537747545164e-17
0.909136200065291,2.55256874718183e-13,6.67678958795209e-17
0.894048200515959,2.52409129214533e-13,6.75211886620394e-17
0.621683458230545,2.39464513291962e-13,7.11711484905334e-17
0.841499892741841,2.490868895938e-13,6.8421764234595e-17
