d3_1,d3_2,d3_3
2000,45,9
0.000274285714285714,3.8703e-13,2.79006363094321e-16
100000000,0,9.29127387541143e-17
0.00024535632870858,2.57844228277065e-13,1.86131040658758e-16
0.000246926880403758,2.58226251283726e-13,1.85855676169548e-16
0.000245352882153324,2.58084870885847e-13,1.85957488993193e-16
0.000245369568582917,2.58008985626083e-13,1.86012182562578e-16
0.000244450968044664,2.57888747875499e-13,1.86098908666748e-16
0.000243025204885308,2.57816043071432e-13,1.86151389049778e-16
0.000245718570049929,2.58209973633324e-13,1.85867392578792e-16
0.000245424171005518,2.58212683555548e-13,1.85865441914824e-16
0.000245583382085707,2.57930407015823e-13,1.86068851254596e-16
0.000246798522006318,2.58167077470007e-13,1.85898275672429e-16
0.000246123817638257,2.58027314794891e-13,1.8599896904409e-16
0.000246070323229052,2.58095250940178e-13,1.8595001016965e-16
0.000245348181161025,2.58086793132453e-13,1.85956103970164e-16
0.000246146724898545,2.58115270807006e-13,1.85935587565251e-16
0.000247186000023904,2.57984308520646e-13,1.86029975281321e-16
0.000242946337828829,2.57436568792512e-13,1.8642578543589e-16
0.000245381597824229,2.57809650336043e-13,1.86156004922656e-16
0.000246402472606487,2.58186143674935e-13,1.85884547690867e-16
0.000247169928144998,2.58181949018596e-13,1.85887567738547e-16
0.000246987064579145,2.58121872244612e-13,1.85930832283688e-16
0.000245112639111072,2.58187794622048e-13,1.85883359077138e-16
0.000244104837742634,2.57810095412939e-13,1.86155683547588e-16
0.00024584202588156,2.58210493256536e-13,1.85867018538952e-16
0.000243753073036238,2.57767489799875e-13,1.86186452660594e-16
0.000244801496784339,2.57718858784736e-13,1.8622158565878e-16
0.000245395950752202,2.57861247609637e-13,1.86118755656214e-16
0.00024544519542217,2.5781405215756e-13,1.86152826564063e-16
0.000243504103684411,2.57826766479638e-13,1.86143646729769e-16
0.000247134405187073,2.57934723198843e-13,1.86065737648152e-16
0.000246007868172951,2.58071885215031e-13,1.8596684600911e-16
0.000245850399216963,2.58304095579625e-13,1.85799665426792e-16
0.000244944012522875,2.5788705490401e-13,1.86100130364932e-16
0.000246812785096882,2.58170648619699e-13,1.85895704231509e-16
0.000247004792439748,2.58312432429325e-13,1.85793668874979e-16
0.000246163323031938,2.58227779039899e-13,1.85854576589334e-16
0.000244385497677649,2.57751088798949e-13,1.86198299920665e-16
0.000245061154135425,2.5803024906183e-13,1.85996853902057e-16
0.000245386583643196,2.57788681473836e-13,1.86171147091016e-16
0.000244186601468124,2.57918406795134e-13,1.86077508516813e-16
0.000245623143605958,2.57893726467849e-13,1.86095316060539e-16
0.000246111830029691,2.58117650083218e-13,1.85933873648669e-16
0.000245609276580562,2.58103737008383e-13,1.85943896409008e-16
0.000245444922166091,2.5797720187204e-13,1.86035099957668e-16
0.000245294106458783,2.5794578832291e-13,1.86057755969191e-16
0.000243951740032381,2.57977043802641e-13,1.86035213946324e-16
0.000245084927593267,2.58074654546191e-13,1.85964850447856e-16
0.000246068160655698,2.58069046311801e-13,1.85968891747983e-16
0.000244732187936533,2.57927416867326e-13,1.86071008347869e-16
0.000246148732242495,2.58332032100623e-13,1.85779572694921e-16
0.000246965884770345,2.58233827051064e-13,1.85850223749247e-16
0.000244931521648045,2.57902992797783e-13,1.86088629745739e-16
0.000249017837324459,2.58241266805568e-13,1.85844869531246e-16
0.000246242845471797,2.58198552264727e-13,1.85875614390968e-16
0.00024439615043439,2.58061116408045e-13,1.85974606345493e-16
0.000244950664729833,2.57823806385942e-13,1.86145783858389e-16
0.000245804139129342,2.58043038869645e-13,1.85987635036762e-16
0.000247022159937281,2.58185121804548e-13,1.85885283402954e-16
0.000247966446635762,2.5846857981855e-13,1.8568142623276e-16
0.000244284739492404,2.57995680521103e-13,1.86021775403867e-16
0.000244443126670893,2.58004102728217e-13,1.86015702965857e-16
0.000243882808860319,2.57916047359886e-13,1.86079210767748e-16
0.000243990335774365,2.57963471945081e-13,1.86045001546893e-16
0.000244635958030655,2.58197987094825e-13,1.85876021254337e-16
0.000245753334523308,2.58134015883638e-13,1.85922085366304e-16
0.000246749460528612,2.58344112210184e-13,1.85770885686059e-16
0.000244060906924587,2.57985966308489e-13,1.86028779874316e-16
0.000244765352631604,2.5769502844711e-13,1.86238806492593e-16
0.000246392261189034,2.58113820947141e-13,1.85936631990323e-16
0.000244791551403285,2.57896341143355e-13,1.86093429337902e-16
0.000246124164852069,2.58044063723216e-13,1.85986896364114e-16
0.000245254655575925,2.58177259309135e-13,1.85890944328289e-16
0.000245570711930841,2.57965959388608e-13,1.86043207603088e-16
0.000245418619460138,2.58187418010691e-13,1.85883630220421e-16
0.000245560553436319,2.58073800667785e-13,1.85965465742279e-16
0.000243365444243405,2.57685475675088e-13,1.86245710633602e-16
0.000247602357293463,2.58164216674487e-13,1.85900335667268e-16
0.000245235591721986,2.57774459212837e-13,1.8618141876282e-16
0.000244044653005166,2.58167014698624e-13,1.85898320872207e-16
0.000245285625113365,2.58183201606308e-13,1.85886665896438e-16
0.000243802241682111,2.58010067910835e-13,1.86011402290124e-16
0.000245638397019299,2.58248826059054e-13,1.85839429628578e-16
0.000245083298301647,2.58138173881728e-13,1.85919090599338e-16
0.000245863305145868,2.58200108647124e-13,1.85874493967216e-16
0.000246005478120809,2.5811497890615e-13,1.85935797838818e-16
0.000244673819690396,2.57935107094096e-13,1.86065460718988e-16
