d3_1,d3_2,d3_3
2000,32,1
6.32908587257618,3.8167e-13,6.56657914242124e-17
100000000,0,3.32287202553647e-17
8.73199429647316,4.04390749175694e-13,6.19763500128691e-17
5.08259444692511,3.65426971977045e-13,6.85845997554157e-17
16.7482553658471,4.49761475751158e-13,5.57243427108143e-17
5.68036831527648,3.74397756364027e-13,6.69412735169029e-17
6.27798843901264,3.75608345073824e-13,6.6725521255267e-17
5.84541722508912,3.76194681954812e-13,6.66215228844985e-17
6.41096015372708,3.82564968248185e-13,6.55121735992826e-17
5.23666754984524,3.63483213740334e-13,6.89513618936567e-17
7.65564190157077,3.92970642088568e-13,6.37774427109251e-17
8.30340527273885,4.00980536091227e-13,6.25034393369586e-17
5.98974248835614,3.7788699823011e-13,6.63231673232047e-17
7.12629741697773,3.89038776079029e-13,6.44220169142932e-17
5.4932254341965,3.72100851799501e-13,6.73544886868026e-17
5.17160119484694,3.6688373311013e-13,6.83122753914955e-17
7.31025487694078,3.85328027443915e-13,6.50424075796745e-17
3.57778982207008,3.43239815058219e-13,7.30179353133263e-17
4.4121123326364,3.56282916349907e-13,7.03448340146204e-17
7.64784223385708,3.94146680541284e-13,6.35871462331243e-17
8.71462606375574,4.04627183304967e-13,6.19401356284791e-17
5.46559695997015,3.70506120467208e-13,6.76443956749624e-17
8.0000515160062,3.98332222494603e-13,6.2918993738245e-17
4.52031978823322,3.57444894300328e-13,7.01161577980781e-17
7.25685772511101,3.91376510410518e-13,6.40372172223384e-17
6.31487041987975,3.81619371543112e-13,6.56745031352471e-17
4.2135669807402,3.53895399432011e-13,7.08194078055374e-17
8.94572470571964,4.0654269752505e-13,6.16482912261259e-17
11.2784115450792,4.24020072412028e-13,5.91072551596691e-17
6.01564294974251,3.78278023430694e-13,6.62546092040448e-17
10.4857403727342,4.17289855625767e-13,6.00605604833005e-17
7.24645747325317,3.89763071299447e-13,6.43023017273588e-17
5.29038163241156,3.61664574619593e-13,6.92980854960445e-17
7.39780483896535,3.92165062435341e-13,6.39084533875615e-17
7.96360751486526,3.97551647815246e-13,6.3042532336645e-17
3.97061671110679,3.50167861139297e-13,7.15732806869709e-17
8.94239362649339,4.04831463059749e-13,6.1908880360863e-17
7.56739137564387,3.94464814102752e-13,6.35358635722341e-17
6.9671591745468,3.87853298780009e-13,6.46189234221125e-17
8.08202114802354,3.94737930907166e-13,6.34919034896936e-17
5.61442400085127,3.73414988317214e-13,6.71174521564425e-17
5.87355281224833,3.7665254426976e-13,6.65405371453674e-17
4.26626068306321,3.53743289770592e-13,7.08498601602667e-17
3.9409987620989,3.4540308357944e-13,7.25606220800136e-17
6.55592046208995,3.83181815955409e-13,6.54067118252701e-17
4.64352433900413,3.57704583701471e-13,7.0065254276405e-17
3.91711496183345,3.48930662832019e-13,7.18270570131715e-17
