d3_1,d3_2,d3_3
2000,90,1
1.00512820512821,3.805e-13,1.07637473748225e-16
100000000,0,3.72679385330077e-17
0.473651232081688,2.3774361965192e-13,7.65643797692906e-17
0.4176530581639,2.30799666430392e-13,7.88679336685489e-17
0.58233663123734,2.4647892490053e-13,7.38509095254345e-17
0.485129417099553,2.4076698599678e-13,7.56029432664776e-17
0.695424098212389,2.48532562032369e-13,7.32406757243528e-17
0.56291854076693,2.40293758034136e-13,7.57518336375993e-17
0.376028631789293,2.27287286700301e-13,8.00867177703489e-17
0.865322714213845,2.65423311743848e-13,6.85798570711913e-17
0.664821966098816,2.50075498064673e-13,7.27887894800791e-17
0.651944003669239,2.50495677788021e-13,7.26666940663111e-17
0.71830015457583,2.59991327960453e-13,7.00126920599604e-17
0.774939063822686,2.65963599686623e-13,6.84405415034352e-17
0.731218448014977,2.60155427477121e-13,6.99685298103425e-17
0.588894257981428,2.49068916594092e-13,7.30829564430167e-17
0.573583617457615,2.49704312218655e-13,7.28969901281323e-17
0.610963640226341,2.44333275019876e-13,7.44994425391901e-17
0.734063179857016,2.57044472916285e-13,7.08153440384759e-17
0.50318139285628,2.44418048817415e-13,7.4473603200855e-17
1.07105511475606,2.78212876334025e-13,6.54272117905177e-17
1.23954005583356,2.85227334570894e-13,6.38181919350057e-17
0.666504262491668,2.56029856144678e-13,7.10959770741322e-17
0.438831639845981,2.32480160182715e-13,7.82978331073463e-17
0.499251343077594,2.42165633591459e-13,7.5166292230647e-17
0.551576853343159,2.46776776730963e-13,7.37617737936501e-17
0.573565282412508,2.4414999144655e-13,7.45553693240261e-17
0.497700838124089,2.37814359962364e-13,7.65416049124876e-17
0.536473132375327,2.42116296339384e-13,7.51816092430225e-17
1.48682417220559,2.96643625328343e-13,6.13621572437553e-17
0.675154617077516,2.53714068729784e-13,7.17449090383002e-17
0.779477196479458,2.59184091005172e-13,7.02307487784509e-17
1.17386917941618,2.85366123581811e-13,6.37871536897298e-17
0.485175510312169,2.38238600273375e-13,7.64053044379377e-17
0.585420835500604,2.46263250512695e-13,7.39155872622458e-17
0.544740390631945,2.42504185329939e-13,7.50613551596633e-17
0.841114574321421,2.6070375589462e-13,6.98213676296752e-17
0.687881264497243,2.57046349938612e-13,7.08148269255819e-17
0.789465961857362,2.67459984726913e-13,6.80576303828815e-17
0.477726592819458,2.39033641085955e-13,7.61511756255672e-17
0.80805901988076,2.59878864973308e-13,7.00429901624549e-17
0.658896061604879,2.51337317305881e-13,7.24233590852027e-17
0.574621720391643,2.44082552769933e-13,7.45759685654913e-17
0.767863650287402,2.633371521592e-13,6.9123147393008e-17
0.60558813198182,2.39042425675387e-13,7.6148377139856e-17
0.640472955045409,2.49326398516617e-13,7.30074829262102e-17
0.933528964248464,2.64082097760675e-13,6.89281588457073e-17
0.723857829719843,2.59977664365811e-13,7.00163717031575e-17
0.734299973218077,2.57458930896037e-13,7.07013453345912e-17
0.521351089432359,2.45560443710776e-13,7.41271375295067e-17
0.746879858541238,2.60993712765435e-13,6.97437980014287e-17
0.975017417298986,2.72818681578204e-13,6.6720844325822e-17
0.602986484526376,2.51538414974046e-13,7.23654587098896e-17
0.804120751991223,2.66011551641321e-13,6.8428204228135e-17
0.75681654972077,2.56595041688837e-13,7.09393784967563e-17
0.861547820138848,2.62226662928154e-13,6.94158731972372e-17
0.557532110355151,2.40122205266719e-13,7.58059537331687e-17
0.514694926492752,2.4207923996793e-13,7.51931176963658e-17
0.893887677932883,2.65924088193689e-13,6.84507105256942e-17
0.643831535170798,2.47073828002015e-13,7.36730916825675e-17
0.73867766104477,2.6002766305591e-13,7.00029088014435e-17
0.682975651918323,2.57928059646638e-13,7.05727512070347e-17
0.891253151216197,2.65402542472725e-13,6.85852238383362e-17
0.575420885674607,2.47454678155026e-13,7.35597036130863e-17
0.523182564049333,2.41866226923921e-13,7.52593407283813e-17
1.71112714640572,3.01975151403576e-13,6.02787769064757e-17
0.467395861730249,2.34403935263992e-13,7.76552354475408e-17
0.778176451222201,2.55860100977266e-13,7.11431470292931e-17
0.526030389378849,2.38267975281273e-13,7.63958847649049e-17
0.592238982059926,2.44276617956979e-13,7.45167218008607e-17
0.647626775064598,2.49225671235893e-13,7.30369896988921e-17
0.559495821240888,2.47515104900436e-13,7.35417452202665e-17
0.719033571682545,2.57750462512137e-13,7.0621377767259e-17
0.685426393171631,2.57142533681467e-13,7.07883387557494e-17
0.462989879885832,2.35541648098707e-13,7.72801452723438e-17
0.731938473062016,2.59659615041489e-13,7.01021326702919e-17
0.65442282254296,2.49682092108269e-13,7.29034774943419e-17
0.593769943926426,2.52619629539443e-13,7.20557338158605e-17
0.63792469024253,2.53059366488278e-13,7.19305237950895e-17
0.61429503199022,2.54028885032327e-13,7.16559960511535e-17
0.660153718239389,2.48438812272869e-13,7.3268313498306e-17
2.03334688414988,3.13437483757278e-13,5.80743967331338e-17
0.723101926990653,2.52762312917518e-13,7.20150586242472e-17
0.755116498669126,2.57262258144189e-13,7.07553953466165e-17
0.701817243615529,2.55616090572573e-13,7.12110600783458e-17
0.925630700244672,2.70148907983798e-13,6.73802197410587e-17
0.81818551127684,2.61207004873441e-13,6.96868477611267e-17
1.51361720427711,2.97374169293781e-13,6.12114119594989e-17
0.803468603133104,2.61436722230063e-13,6.96256158181829e-17
0.739894019230095,2.58110191810286e-13,7.05229524455764e-17
0.923445232610014,2.70413587332888e-13,6.73142683483107e-17
0.692342374864746,2.52659296365468e-13,7.20444212605796e-17
0.495957294039553,2.41790416910197e-13,7.52829372452591e-17
0.713762336131406,2.51920785134418e-13,7.22556210399349e-17
1.18179220063055,2.82471124380418e-13,6.44408975348606e-17
0.794356544570688,2.62243355768905e-13,6.94114545986668e-17
0.678290558758272,2.53859849290437e-13,7.17037090884347e-17
0.551412371073889,2.44942686051406e-13,7.43140898640068e-17
0.766051823228155,2.61285779129983e-13,6.96658380848964e-17
0.727889489680276,2.59879844498811e-13,7.00427261600837e-17
1.33710170807009,2.92378015985669e-13,6.22573921003951e-17
0.892455586767991,2.7008469018069e-13,6.73962406776095e-17
0.896395340385238,2.710147965129e-13,6.71649408702633e-17
1.04554040190118,2.70148481787581e-13,6.73803260425807e-17
0.772035185028316,2.63424216019586e-13,6.91003016267949e-17
0.740829087743848,2.60790703443012e-13,6.97980892050205e-17
0.442895051415122,2.36601228846869e-13,7.69340585062489e-17
1.07138898167833,2.70868367422849e-13,6.72012496547424e-17
1.06324850794295,2.76190768163257e-13,6.59062317825037e-17
0.57680622245783,2.49454586544911e-13,7.29699663368516e-17
0.77699233044252,2.62450572552857e-13,6.93566510665142e-17
0.993275891793612,2.74671615453642e-13,6.62707457146315e-17
0.677957032853338,2.53894736134856e-13,7.1693856516533e-17
0.645461794290245,2.54098620959676e-13,7.16363304688853e-17
0.635437041018452,2.43211853441958e-13,7.48429508066696e-17
0.555851547546631,2.47107102002093e-13,7.36631712940457e-17
0.667054778039874,2.49209494425864e-13,7.30417307121115e-17
0.992160690254005,2.68763431239715e-13,6.77275650887195e-17
0.581359918499353,2.48384459438311e-13,7.32843464680455e-17
0.823053374734469,2.67647920009888e-13,6.80098421167738e-17
0.659595332732949,2.52535438185175e-13,7.20797560673761e-17
0.620662780182732,2.46246548991829e-13,7.39206005415304e-17
0.513572808967126,2.42646656136724e-13,7.50172826305042e-17
0.596470594487677,2.51344665572942e-13,7.24212417290107e-17
0.518154166098342,2.42453554512449e-13,7.50770299876992e-17
0.939898565459323,2.67389191816652e-13,6.8075649053298e-17
0.926656593341514,2.68328363940358e-13,6.78373784845249e-17
0.585897092158133,2.41204361927119e-13,7.54658524303777e-17
0.546559594726247,2.41605723144925e-13,7.53404867476448e-17
0.661913114559532,2.56119231331986e-13,7.10711674718434e-17
0.694168687302228,2.5728791414033e-13,7.07483398261266e-17
