d3_1,d3_2,d3_3
2000,32,1
4.86852759428937,3.8167e-13,6.94990736647121e-17
100000000,0,2.26851900387391e-17
4.21975283848627,2.65026761689904e-13,4.44830741309517e-17
2.86606190332866,2.50591087906764e-13,4.70455880351357e-17
2.63564099993509,2.44558847920538e-13,4.82060051688197e-17
2.91359580032469,2.47748844987994e-13,4.75853079658529e-17
3.57615353221929,2.60078166193166e-13,4.53294686728218e-17
3.85341096025075,2.61939666807206e-13,4.5007330239964e-17
3.65792210594421,2.5960679103822e-13,4.54117746295875e-17
3.27488944838622,2.52026200796796e-13,4.67776963254844e-17
4.40856417530085,2.68621711379033e-13,4.38877595798768e-17
3.8282085914937,2.61250043947924e-13,4.5126136282251e-17
3.91353249457422,2.65206454368084e-13,4.44529342810626e-17
4.70327871767003,2.65196042198418e-13,4.44546795993186e-17
4.92919556923436,2.71786933721171e-13,4.33766440701404e-17
5.17448156799202,2.76281126646375e-13,4.26710475306105e-17
3.86576578845347,2.64349993332116e-13,4.45969562485546e-17
2.81703149041404,2.48431685778862e-13,4.74545147088526e-17
2.07794659653393,2.32675403655855e-13,5.06680332416021e-17
3.50374435908783,2.59232714328453e-13,4.54773045040948e-17
3.29334979119262,2.55554689883365e-13,4.61318283468742e-17
4.53488888991819,2.72023483111799e-13,4.33389240960967e-17
3.43768203861574,2.56028031130573e-13,4.60465404310579e-17
4.20037907512707,2.67300328533139e-13,4.41047160384484e-17
2.30750416641404,2.37824191176759e-13,4.95710929514985e-17
5.10805976521806,2.7165792457729e-13,4.33972434460821e-17
3.99231511232718,2.63697181634743e-13,4.47073609731171e-17
2.60687900514088,2.4276524582422e-13,4.85621615520465e-17
4.22718629193866,2.65876279825343e-13,4.43409434443815e-17
3.62254017088615,2.59583842374687e-13,4.54157892844554e-17
2.76283940877118,2.48109079011882e-13,4.75162180033463e-17
3.56751285408745,2.5700120461578e-13,4.58721783213549e-17
2.57928962967731,2.43243102044171e-13,4.84667601583096e-17
3.11022824322466,2.50791149477528e-13,4.70080587432948e-17
2.41730341845042,2.40902955301666e-13,4.89375693717632e-17
2.57794346166288,2.44958292035841e-13,4.81273974804378e-17
3.21872779143256,2.558939116312e-13,4.60706744126407e-17
2.78795750911843,2.47110868972354e-13,4.77081608589909e-17
3.12372469383935,2.53141062165619e-13,4.65716821525577e-17
3.70056891679805,2.61843362554206e-13,4.50238836376747e-17
4.74039739623595,2.72649821008898e-13,4.32393648501729e-17
3.35327935079241,2.57173973766756e-13,4.58413614498576e-17
3.51316388179956,2.5836933899684e-13,4.56292729342867e-17
4.78820252749796,2.71330075339283e-13,4.34496805125504e-17
4.41038764490077,2.69304152048218e-13,4.37765440943786e-17
5.75691563640121,2.80683586391856e-13,4.20017616223537e-17
3.30268786077681,2.54677282774714e-13,4.62907604419775e-17
2.7231411205371,2.46122557218099e-13,4.78997342632483e-17
3.14432399228447,2.51664184206802e-13,4.68449856068929e-17
2.550284081688,2.45893831501285e-13,4.7944289675589e-17
2.74720038278819,2.45090766692211e-13,4.81013840139606e-17
2.79635679857433,2.48009691076305e-13,4.75352597544701e-17
3.54465787394526,2.6078969042696e-13,4.52057942460724e-17
2.7689870862029,2.47219231404431e-13,4.76872491673266e-17
3.01946602033302,2.49578035793646e-13,4.7236548879187e-17
2.60181639429434,2.44651292563353e-13,4.81877899087136e-17
2.61151713345966,2.44373324228615e-13,4.82426022731887e-17
3.71560002877148,2.6273963969602e-13,4.48702947928897e-17
4.32904082432957,2.69552680704133e-13,4.37361819446276e-17
4.02100418264094,2.66823808726104e-13,4.41834825131357e-17
3.34417559311024,2.53952847391747e-13,4.6422811195151e-17
