d1_1,d1_2,d1_3
2000,45,1
2.91666666666667,3.8167e-13,7.71353504604161e-17
100000000,0,3.91281468991933e-17
3.08065757503954,3.84791918857992e-13,7.6509530911152e-17
2.69735674677444,3.76230210269496e-13,7.82506252997035e-17
3.95496172503787,4.01709879316097e-13,7.32873417510877e-17
3.10720030136932,3.85951121352978e-13,7.62797348716651e-17
3.16878571055652,3.8673267973515e-13,7.61255791219631e-17
3.6628345181712,3.97499899822e-13,7.40635386912307e-17
3.22673812719841,3.88761060022967e-13,7.57283901028764e-17
2.91811313693093,3.80383367766288e-13,7.73962578414192e-17
3.76236511903861,3.96529737463657e-13,7.42447449175872e-17
2.58904416704174,3.72421372476717e-13,7.90509121816513e-17
3.02132152461506,3.84048870511927e-13,7.6657559677194e-17
4.21231366520094,4.07839480604311e-13,7.21858736349024e-17
3.04465695771141,3.84672300501762e-13,7.65333224456909e-17
4.10684651188864,4.05382818827739e-13,7.26233274892126e-17
2.84893759748824,3.80011954278955e-13,7.74719028670763e-17
4.27551291921091,4.09128365550666e-13,7.19584650910282e-17
2.20069168010352,3.62599030688799e-13,8.11922998092462e-17
1.88676937799158,3.50609174704375e-13,8.39688500309507e-17
3.27649419269534,3.8968420856611e-13,7.55489921404718e-17
2.58212602718003,3.7310598973624e-13,7.8905860586798e-17
3.43636074497617,3.9314805875667e-13,7.48833640520361e-17
3.4564649777794,3.93017093994346e-13,7.49083173737236e-17
2.63423670943714,3.7424788459891e-13,7.86651051929894e-17
3.7891030940682,3.99814777614803e-13,7.36347200217568e-17
3.60357713195278,3.948667471079e-13,7.45574283624908e-17
2.884565719104,3.80787977138317e-13,7.73140198161591e-17
2.04872016358237,3.57939874463513e-13,8.22491466041682e-17
3.56446489625226,3.95855302021319e-13,7.43712388337331e-17
2.86664489654225,3.80396049991448e-13,7.73936774866325e-17
2.24960472452782,3.64019938943567e-13,8.0875375386487e-17
2.35376520138467,3.64928342149071e-13,8.06740551771142e-17
3.10190041456287,3.83314259715921e-13,7.68044716939192e-17
2.95303796960791,3.79474690433764e-13,7.75815883177214e-17
2.23962764353597,3.61814889651269e-13,8.13682633089055e-17
2.4408139780693,3.69532675697297e-13,7.9668865966113e-17
2.16913210448268,3.61561267851141e-13,8.14253401234003e-17
4.32613300231737,4.09952844891132e-13,7.18137453541644e-17
3.219508744381,3.87712454788015e-13,7.59332047414462e-17
4.21326385660855,4.08053548714868e-13,7.21480043561604e-17
4.61042859107381,4.14075311681052e-13,7.1098779327621e-17
2.66142162965139,3.74955428089971e-13,7.851666359438e-17
2.66101264873428,3.75333313984959e-13,7.84376129516892e-17
3.47246982428335,3.93960610446567e-13,7.47289156061961e-17
2.95708103607982,3.82185346131332e-13,7.70313396581939e-17
4.06963588383293,4.0528698542474e-13,7.26404998654811e-17
2.43041085184873,3.68879773709278e-13,7.98098765735784e-17
3.15308425148514,3.86947590168963e-13,7.60832990260303e-17
2.85305943380842,3.80009715620173e-13,7.74723592584487e-17
2.12873320538052,3.58928780729049e-13,8.2022537034864e-17
4.19767002494686,4.06719730126878e-13,7.23846104073756e-17
3.77406489175307,3.9656697081876e-13,7.42377741379826e-17
3.34311408287203,3.90763648166983e-13,7.53402967454293e-17
2.78606774283379,3.77589781948656e-13,7.79688715576267e-17
5.69283466702669,4.28493692224809e-13,6.87063771169383e-17
2.68142462002857,3.75885340315086e-13,7.83224192397307e-17
3.78079994840061,3.99161343639009e-13,7.37552613232308e-17
3.28231091392755,3.8996337317688e-13,7.54949085868982e-17
2.83987408299467,3.79374394577529e-13,7.76020986946462e-17
3.27865477407161,3.8814789204911e-13,7.58480203378308e-17
3.99335161840191,4.03685527932194e-13,7.29286713869317e-17
3.10126403915743,3.85960042819958e-13,7.6277971665477e-17
2.73104251837255,3.76854194477624e-13,7.81210601915566e-17
2.03047275035148,3.57376177664017e-13,8.23788798757172e-17
1.98936350185053,3.54783890021276e-13,8.29807948959055e-17
2.54046165549129,3.72048612513683e-13,7.91301142378116e-17
2.52166300235837,3.71220613938625e-13,7.9306612038238e-17
1.98201666041878,3.55667785225096e-13,8.27745734452583e-17
2.54251295540585,3.71309977838213e-13,7.92875251605942e-17
6.93444031072642,4.33208777409548e-13,6.79585704294138e-17
3.84352681362608,4.01285410593962e-13,7.33648630949504e-17
3.38587253998866,3.86825202832093e-13,7.6107370964156e-17
4.22532367144645,3.97920860984074e-13,7.39851867464804e-17
2.58196030243706,3.72928816994835e-13,7.89433475467645e-17
3.08350812400996,3.83230568136412e-13,7.6821244592753e-17
2.33147940607819,3.66460711603462e-13,8.03367135358389e-17
1.86158421767474,3.50485318414021e-13,8.39985233716691e-17
2.91351342353203,3.8125023916126e-13,7.72202773564017e-17
1.92562241983944,3.52977877337525e-13,8.34053664560843e-17
2.67008862621519,3.74807337474132e-13,7.85476864157145e-17
2.83389659039065,3.79698738189198e-13,7.75358099703703e-17
3.96100136808523,4.03240744235381e-13,7.30091133673785e-17
3.66197316874759,3.92881448453776e-13,7.49341800843284e-17
3.82540692259657,4.0076547358521e-13,7.34600437179813e-17
