d1_1,d1_2,d1_3
20000,32,1
6.32908587257618,3.8167e-13,6.56657914242124e-17
100000000,0,3.28328975353048e-16
63.2908415853156,3.81669981640734e-12,6.56657945828986e-16
63.2909026818932,3.816700505373e-12,6.56657827293415e-16
63.2908311322609,3.81669969170216e-12,6.56657967284342e-16
63.2908623633126,3.81670001575481e-12,6.5665791153153e-16
63.2909431165343,3.81670094371163e-12,6.56657751877894e-16
63.2910207426243,3.81670186774761e-12,6.56657592898909e-16
63.2907715064674,3.81669904748656e-12,6.56658078120774e-16
63.2908266138576,3.81669962710771e-12,6.56657978397728e-16
63.2909932226613,3.81670151092874e-12,6.56657654289044e-16
63.2908039154222,3.81669941607695e-12,6.56658014705286e-16
63.2908166781662,3.81669958101903e-12,6.56657986327224e-16
63.2909559116124,3.81670108486666e-12,6.5665772759238e-16
63.2910428210444,3.81670205521443e-12,6.56657560645536e-16
63.2908606920024,3.81670008831902e-12,6.56657899046959e-16
63.2908628859585,3.81670000074668e-12,6.56657914113658e-16
63.2907501088832,3.81669871346987e-12,6.56658135587914e-16
63.2908603629306,3.81669999265237e-12,6.56657915506273e-16
63.290884314042,3.81670030354676e-12,6.56657862017332e-16
63.2909341372267,3.81670085792444e-12,6.56657766637454e-16
63.2908638802003,3.81670006425775e-12,6.56657903186667e-16
63.2908402680694,3.81669979047385e-12,6.56657950290807e-16
63.2907068675823,3.8166982681774e-12,6.56658212199923e-16
63.2909523197539,3.81670102669964e-12,6.5665773759993e-16
63.2907686547872,3.81669900989009e-12,6.56658084589197e-16
63.2908787261795,3.81670020117893e-12,6.5665787962957e-16
63.290798988787,3.81669936874986e-12,6.56658022847848e-16
63.2908826138857,3.81670019514242e-12,6.56657880668143e-16
63.2908249761759,3.81669954219621e-12,6.56657993006637e-16
63.2908576550445,3.81669999105202e-12,6.56657915781611e-16
63.2908072351484,3.81669944682468e-12,6.5665800941518e-16
63.2906402672279,3.81669756609274e-12,6.56658332992742e-16
63.2908545540224,3.81670001000414e-12,6.56657912520925e-16
63.2909753017488,3.81670130354108e-12,6.56657689969775e-16
63.2908659378698,3.81670010578046e-12,6.56657896042743e-16
63.2908549768021,3.81669999531876e-12,6.56657915047524e-16
63.2908498350517,3.81669990177829e-12,6.56657931141033e-16
63.2908377131609,3.81669980908645e-12,6.56657947088535e-16
63.2909563675975,3.81670112344167e-12,6.56657720955608e-16
63.290752195792,3.81669880287682e-12,6.56658120205562e-16
63.2909776900858,3.81670132917535e-12,6.56657685559438e-16
63.29084676676,3.8166998601791e-12,6.56657938298116e-16
63.2908228837748,3.81669970891518e-12,6.56657964322865e-16
63.2908047732646,3.81669934159716e-12,6.56658027519434e-16
63.290709905976,3.81669834549902e-12,6.56658198896834e-16
63.2908069875712,3.81669939632402e-12,6.5665801810375e-16
63.2910038027922,3.81670168389775e-12,6.56657624529991e-16
63.2908554155504,3.81669995441048e-12,6.56657922085738e-16
63.2908954689065,3.81670040655978e-12,6.56657844294088e-16
63.2908317327571,3.81669967607352e-12,6.56657969973228e-16
63.2909041659184,3.8167005712201e-12,6.56657815964516e-16
63.2908338929316,3.81669973227414e-12,6.56657960303989e-16
63.2908453970582,3.81669987350051e-12,6.56657936006186e-16
63.2907561879305,3.8166988891551e-12,6.56658105361495e-16
63.2908194523116,3.81669955726899e-12,6.56657990413386e-16
63.2909112573816,3.81670056091035e-12,6.56657817738293e-16
63.2908561805567,3.8166999393886e-12,6.56657924670231e-16
63.290915628933,3.81670066368842e-12,6.56657800055475e-16
63.2909220879586,3.8167007024942e-12,6.56657793378998e-16
63.2908398410926,3.81669981476521e-12,6.56657946111512e-16
63.2908298831782,3.81669965964809e-12,6.56657972799201e-16
63.290831411197,3.81669966213733e-12,6.5665797237093e-16
63.2908250249256,3.81669958196598e-12,6.56657986164302e-16
63.290860490324,3.8167000196533e-12,6.566579108608e-16
63.2908862723933,3.81670030857401e-12,6.56657861152399e-16
63.2909986537786,3.81670154062078e-12,6.56657649180573e-16
63.2909828171967,3.81670136546258e-12,6.56657679316274e-16
63.2910576773115,3.81670222626437e-12,6.56657531216666e-16
63.2908363499967,3.81669973304105e-12,6.56657960172042e-16
63.290934439144,3.81670086607869e-12,6.56657765234526e-16
63.2910638302776,3.81670231455215e-12,6.56657516026894e-16
63.290793368725,3.81669928627722e-12,6.56658037037156e-16
63.2908607939061,3.8166999754312e-12,6.56657918469152e-16
63.2909743679966,3.81670125736942e-12,6.5665769791354e-16
63.2906767303744,3.81669793576318e-12,6.56658269391382e-16
63.290853524846,3.81669989311655e-12,6.56657932631273e-16
63.290759020826,3.81669894127026e-12,6.56658096395149e-16
63.2908295167465,3.81669961709527e-12,6.56657980120355e-16
63.2910304802621,3.81670191042392e-12,6.56657585556516e-16
63.290916522321,3.81670061691183e-12,6.5665780810332e-16
63.2908482433697,3.81669987785495e-12,6.5665793525701e-16
63.2908452611723,3.81669991171187e-12,6.56657929431974e-16
63.290774590908,3.81669907959213e-12,6.56658072597052e-16
63.29082302798,3.81669959126757e-12,6.56657984563976e-16
63.2907387040738,3.81669867333364e-12,6.56658142493301e-16
63.2909762233228,3.81670128047683e-12,6.56657693937944e-16
63.2907073948933,3.81669834054684e-12,6.5665819974885e-16
63.2907573152048,3.81669880776805e-12,6.56658119364032e-16
63.2908776274483,3.81670024319619e-12,6.5665787240056e-16
63.2909013972532,3.81670052033237e-12,6.56657824719678e-16
63.2909121359056,3.81670054305465e-12,6.56657820810342e-16
63.2908550767828,3.81669998606354e-12,6.56657916639872e-16
63.2908378176201,3.81669972233625e-12,6.56657962013789e-16
63.2909082617306,3.81670062187929e-12,6.56657807248677e-16
63.2907994646278,3.81669928744499e-12,6.56658036836243e-16
63.2909064971586,3.81670056746856e-12,6.56657816609964e-16
63.2908419070054,3.81669984171812e-12,6.56657941474301e-16
63.29106782237,3.81670240534742e-12,6.56657500405715e-16
63.290744001124,3.81669872085792e-12,6.56658134316809e-16
63.2908355734057,3.81669973561134e-12,6.56657959729828e-16
63.2908746831946,3.81670017126775e-12,6.56657884775747e-16
63.2909873961075,3.81670152621093e-12,6.56657651659765e-16
63.2908603212154,3.81669999185323e-12,6.56657915643764e-16
63.2909378622957,3.81670098652867e-12,6.56657744511284e-16
63.2909977516749,3.81670159806383e-12,6.56657639297585e-16
63.2908678465495,3.81670016866666e-12,6.56657885223261e-16
63.2909074897799,3.81670056388917e-12,6.56657817225792e-16
63.2909002068978,3.81670042548981e-12,6.56657841037203e-16
63.2909900971157,3.81670156548814e-12,6.56657644902182e-16
63.290826187246,3.81669961408283e-12,6.56657980638641e-16
63.290862899539,3.81670001371948e-12,6.56657911881706e-16
63.2908917382843,3.81670033036087e-12,6.56657857404001e-16
63.2907781428469,3.81669906758046e-12,6.56658074663645e-16
63.2908514754706,3.81669989856974e-12,6.56657931693058e-16
63.2909210804938,3.81670067057917e-12,6.56657798869933e-16
63.2908120352724,3.81669954775164e-12,6.56657992050833e-16
63.2907437323215,3.81669871850088e-12,6.56658134722335e-16
63.2908507628646,3.8166999537508e-12,6.56657922199233e-16
63.2908465241619,3.81669992994716e-12,6.56657926294617e-16
63.2907490464351,3.81669874902494e-12,6.5665812947071e-16
63.2907308600705,3.81669854112744e-12,6.56658165239209e-16
63.2908875316009,3.81670026490988e-12,6.56657868664752e-16
63.2906348369399,3.81669743045912e-12,6.56658356328348e-16
63.2909027713876,3.81670061158355e-12,6.56657809020043e-16
63.2908668095957,3.81670005929815e-12,6.5665790403996e-16
63.2908046794882,3.81669942352985e-12,6.56658013423023e-16
63.2910745912795,3.81670236896611e-12,6.56657506665061e-16
63.291047692158,3.8167020718099e-12,6.56657557790313e-16
63.2908633352161,3.81670011477437e-12,6.56657894495354e-16
63.2909255156073,3.81670073586522e-12,6.56657787637563e-16
63.2909951180838,3.81670154371783e-12,6.5665764864773e-16
63.2906876066102,3.81669807246007e-12,6.56658245872849e-16
63.2906903087997,3.81669811480257e-12,6.56658238587873e-16
63.2907018456716,3.8166982795155e-12,6.56658210249216e-16
63.2908960264398,3.81670040442406e-12,6.56657844661535e-16
63.290738561531,3.8166986663725e-12,6.56658143690955e-16
63.2909270883347,3.81670079280338e-12,6.56657777841436e-16
63.2909449969947,3.81670095247881e-12,6.56657750369512e-16
63.2908438418892,3.81669980285919e-12,6.56657948159928e-16
63.2907238508982,3.81669851634872e-12,6.56658169502358e-16
63.2909171637927,3.81670065013727e-12,6.56657802386932e-16
63.2907411101193,3.81669866348278e-12,6.56658144188129e-16
63.290941613842,3.81670102302895e-12,6.56657738231465e-16
63.2908972677613,3.81670041310589e-12,6.56657843167839e-16
63.2908370321579,3.81669979748684e-12,6.56657949084233e-16
63.2908022091744,3.81669942670976e-12,6.56658012875925e-16
63.2907860725602,3.81669920776791e-12,6.56658050544578e-16
63.290589434936,3.81669692243591e-12,6.56658443733162e-16
63.2907606978088,3.81669888898647e-12,6.56658105390509e-16
63.2908473057222,3.81669982235978e-12,6.56657944804878e-16
63.2909779039478,3.81670134959382e-12,6.5665768204647e-16
63.2909465236753,3.81670096963513e-12,6.56657747417793e-16
63.290836158791,3.81669974671093e-12,6.56657957820157e-16
63.2908207402208,3.81669954216294e-12,6.56657993012361e-16
63.2908265684519,3.81669966662767e-12,6.56657971598373e-16
63.2908033088204,3.81669934592128e-12,6.56658026775474e-16
63.2908947390654,3.81670038972805e-12,6.56657847189962e-16
63.2907611882853,3.81669892305866e-12,6.56658099528432e-16
63.2908409932054,3.81669980220652e-12,6.56657948272218e-16
63.2908439617379,3.81669983839564e-12,6.5665794204593e-16
63.2908613088508,3.81670003939545e-12,6.56657907464192e-16
63.2907515865751,3.81669884886407e-12,6.56658112293515e-16
63.2907325732192,3.81669856090369e-12,6.56658161836731e-16
63.2906604181717,3.81669780182423e-12,6.56658292435418e-16
63.2908164886385,3.81669958488007e-12,6.56657985662936e-16
63.2909816638029,3.81670144126127e-12,6.56657666275225e-16
63.2910244889977,3.816701878282e-12,6.56657591086483e-16
63.2909886202227,3.81670142693386e-12,6.56657668740234e-16
63.2906817908866,3.81669795276098e-12,6.56658266466932e-16
63.290820692756,3.81669964372649e-12,6.5665797553849e-16
63.2909107559997,3.8167006095636e-12,6.56657809367573e-16
63.2909581127008,3.81670113908785e-12,6.56657718263706e-16
63.2910163120453,3.81670181552161e-12,6.5665760188431e-16
63.2908630972881,3.81670007029538e-12,6.56657902147901e-16
63.2909355602575,3.81670087444385e-12,6.56657763795313e-16
63.2907895049789,3.81669925915178e-12,6.56658041704052e-16
63.2908312096273,3.81669972522644e-12,6.56657961516535e-16
63.2908310127554,3.81669971097902e-12,6.56657963967784e-16
63.2908508719003,3.81669992883149e-12,6.56657926486567e-16
63.2910209906983,3.81670181725502e-12,6.56657601586079e-16
63.2911163153325,3.8167029041627e-12,6.5665741458536e-16
63.2907466221077,3.81669873677621e-12,6.56658131578088e-16
63.2908534745519,3.81669991485076e-12,6.56657928891931e-16
63.2907482940716,3.81669880997745e-12,6.56658118983907e-16
63.2908389448835,3.8166998762136e-12,6.56657935539402e-16
63.2908317038755,3.81669965757027e-12,6.56657973156686e-16
63.2909664282266,3.81670122544689e-12,6.56657703405763e-16
