d1_1,d1_2,d1_3
20000,32,1
6.32908587257618,6.56657914242124e-17,3.8167e-13
100000000,0,1.31331625336651e-16
25.3163310323991,1.52667985559915e-12,2.62663190540817e-16
25.3163507775264,1.52668008112607e-12,2.62663151739224e-16
25.3162800397589,1.52667925269302e-12,2.62663294270037e-16
25.3164029995694,1.52668068585935e-12,2.62663047695757e-16
25.3163377991537,1.52667992503682e-12,2.62663178594161e-16
25.3163047622904,1.52667955842616e-12,2.62663241669035e-16
25.3163447375038,1.52668003458461e-12,2.62663159746615e-16
25.3163790126651,1.5266804103676e-12,2.62663095093695e-16
25.3163433343679,1.52668001317395e-12,2.6266316343029e-16
25.3163630472479,1.52668020729064e-12,2.62663130032789e-16
25.3162991022546,1.52667952522183e-12,2.62663247381796e-16
25.316357246905,1.52668015601261e-12,2.62663138855101e-16
25.316353779785,1.5266801454369e-12,2.62663140674637e-16
25.3164385175597,1.52668105480489e-12,2.62662984219264e-16
25.3163434094518,1.52667999937161e-12,2.62663165804964e-16
25.3163105802434,1.52667963712669e-12,2.62663228128712e-16
25.3163451342222,1.52668001141624e-12,2.62663163732702e-16
25.3163249372375,1.52667977887568e-12,2.62663203740986e-16
25.3163576601157,1.52668016039408e-12,2.62663138101274e-16
25.3163261624507,1.52667980501974e-12,2.62663199242935e-16
25.3163995824512,1.52668061348249e-12,2.62663060148084e-16
25.3163470601554,1.52668004101265e-12,2.62663158640681e-16
25.3162815722969,1.52667932471403e-12,2.62663281878911e-16
25.3162790482315,1.52667928637535e-12,2.62663288475034e-16
25.3163539924777,1.5266801288838e-12,2.62663143522574e-16
25.3163302540158,1.52667985339188e-12,2.62663190920575e-16
25.3163731438921,1.52668032673263e-12,2.62663109482969e-16
25.316395828218,1.52668063408193e-12,2.62663056603982e-16
25.3162792536444,1.52667925484413e-12,2.6266329389994e-16
25.3163578311315,1.52668014019688e-12,2.62663141576173e-16
25.3163542942856,1.5266801124882e-12,2.62663146343412e-16
25.3163468235231,1.52668006192064e-12,2.62663155043489e-16
25.3163833141069,1.52668042521785e-12,2.62663092538732e-16
25.3163414134752,1.52667998309625e-12,2.62663168605117e-16
25.3163815477062,1.52668044684977e-12,2.62663088816992e-16
25.3164054281725,1.5266806764787e-12,2.62663049309684e-16
25.316364700437,1.52668024743288e-12,2.62663123126374e-16
25.3163668404888,1.52668029492671e-12,2.6266311495513e-16
25.3163469981576,1.52668005895612e-12,2.62663155553532e-16
25.3163279890123,1.52667983141427e-12,2.62663194701792e-16
25.3162770037796,1.52667926824414e-12,2.62663291594485e-16
25.3163312127103,1.52667986333744e-12,2.62663189209454e-16
25.3163644879482,1.52668021572017e-12,2.626631285825e-16
25.3163791391914,1.52668041213101e-12,2.62663094790303e-16
25.3162892333175,1.52667938091345e-12,2.6266327220987e-16
25.3163108130421,1.5266796293447e-12,2.62663229467593e-16
25.3163775900219,1.52668041718645e-12,2.62663093920523e-16
25.3163895087423,1.5266805084317e-12,2.62663078221914e-16
25.3163468958953,1.52668004669379e-12,2.62663157663248e-16
25.3163444370058,1.52667998930486e-12,2.62663167536934e-16
